City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
238,Alice Springs,AU,-23.7,133.8833,62.01,62,26,6.91,scattered clouds,2021-04-11 22:53:03
239,Haines Junction,CA,60.7522,-137.5108,23.0,30,91,4.61,overcast clouds,2021-04-11 22:51:17
240,Alta Floresta,BR,-9.8756,-56.0861,73.51,91,33,3.2,light rain,2021-04-11 22:53:04
241,Kanashevo,RU,55.2169,62.0634,41.0,93,0,4.47,clear sky,2021-04-11 22:53:04
242,Dingle,PH,10.9995,122.6711,78.31,80,92,5.93,overcast clouds,2021-04-11 22:53:05
243,Berlevag,NO,70.8578,29.0864,34.3,71,74,29.04,light snow,2021-04-11 22:53:05
244,Marsaxlokk,MT,35.8419,14.5431,57.99,88,20,18.41,few clouds,2021-04-11 22:52:13
245,Nakusp,CA,50.2499,-117.8023,48.2,29,100,6.91,overcast clouds,2021-04-11 22:53:06
246,Inta,RU,66.0317,60.1659,34.65,76,69,24.11,light snow,2021-04-11 22:53:06
247,Aksu,CN,41.1231,80.2644,53.78,27,0,6.35,clear sky,2021-04-11 22:53:06
248,Bathsheba,BB,13.2167,-59.5167,78.8,69,75,13.8,volcanic ash,2021-04-11 22:50:34
249,Saskylakh,RU,71.9167,114.0833,16.63,91,85,8.03,overcast clouds,2021-04-11 22:53:07
250,Victoria,HK,22.2855,114.1577,73.99,86,96,1.01,overcast clouds,2021-04-11 22:48:13
251,Inhambane,MZ,-23.865,35.3833,72.63,82,0,6.78,clear sky,2021-04-11 22:53:08
252,Algiers,DZ,36.7525,3.042,55.4,94,20,2.3,few clouds,2021-04-11 22:53:08
253,Belyy Yar,RU,53.6039,91.3903,24.8,74,56,2.24,broken clouds,2021-04-11 22:52:29
254,Joshimath,IN,30.5667,79.5667,47.88,38,3,9.04,clear sky,2021-04-11 22:53:08
255,Torbay,CA,47.6666,-52.7314,33.01,100,90,12.66,fog,2021-04-11 22:51:39
256,Namatanai,PG,-3.6667,152.4333,80.06,81,100,6.55,light rain,2021-04-11 22:51:49
257,Berbera,SO,10.4396,45.0143,79.48,81,14,6.15,few clouds,2021-04-11 22:53:09
258,Saint Anthony,US,45.0205,-93.218,55.4,71,90,9.22,overcast clouds,2021-04-11 22:53:09
259,Trelew,AR,-43.249,-65.3051,69.48,40,0,10.11,clear sky,2021-04-11 22:53:02
260,Punta Alta,AR,-38.8759,-62.0736,64.06,54,0,10.11,clear sky,2021-04-11 22:53:10
261,Faanui,PF,-16.4833,-151.75,82.36,72,100,9.75,overcast clouds,2021-04-11 22:53:10
262,Jerantut,MY,3.936,102.3626,72.1,98,60,0.92,broken clouds,2021-04-11 22:53:11
263,Ilulissat,GL,69.2167,-51.1,30.2,69,75,4.61,broken clouds,2021-04-11 22:53:11
264,Lewisporte,CA,49.2499,-55.0482,41.0,100,90,25.32,moderate rain,2021-04-11 22:53:12
265,Airai,TL,-8.9266,125.4092,63.36,81,28,1.45,scattered clouds,2021-04-11 22:53:12
266,Tabou,CI,4.423,-7.3528,80.37,84,52,6.67,broken clouds,2021-04-11 22:51:58
267,Merauke,ID,-8.4667,140.3333,79.83,79,54,4.65,broken clouds,2021-04-11 22:53:00
268,Chernyy Yar,RU,48.0624,46.1091,57.54,42,44,14.99,scattered clouds,2021-04-11 22:53:12
269,Brae,GB,60.3964,-1.353,33.8,80,70,8.05,broken clouds,2021-04-11 22:53:13
270,Irtyshskiy,RU,58.3333,68.1333,43.0,95,100,8.37,light rain,2021-04-11 22:53:13
271,Steinbach,DE,50.1667,8.5667,39.2,87,90,4.61,overcast clouds,2021-04-11 22:53:14
272,Shevchenkove,UA,49.6959,37.1735,51.8,37,90,11.18,overcast clouds,2021-04-11 22:53:14
273,Broome,US,42.2506,-75.833,57.99,100,90,11.5,moderate rain,2021-04-11 22:53:15
274,Udachnyy,RU,66.4167,112.4,-4.5,86,77,4.76,broken clouds,2021-04-11 22:53:15
275,Dorado,PR,18.4588,-66.2677,78.8,69,40,14.97,scattered clouds,2021-04-11 22:53:15
276,Koumac,NC,-20.5667,164.2833,77.67,82,100,5.88,overcast clouds,2021-04-11 22:53:16
277,Changji,CN,44.0167,87.3167,44.6,29,0,4.47,clear sky,2021-04-11 22:53:16
278,Gebze,TR,40.8028,29.4307,46.4,76,75,4.61,broken clouds,2021-04-11 22:53:16
279,Launceston,AU,-41.45,147.1667,50.0,62,90,2.48,overcast clouds,2021-04-11 22:53:17
280,Japura,ID,-0.3167,102.35,72.21,98,79,2.01,light rain,2021-04-11 22:53:17
281,Mago,RU,53.2514,140.1822,25.83,67,100,8.48,overcast clouds,2021-04-11 22:53:17
282,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,73.65,97,100,2.55,overcast clouds,2021-04-11 22:53:18
283,Ahuimanu,US,21.4447,-157.8378,75.2,60,40,13.8,heavy intensity rain,2021-04-11 22:53:18
284,Traralgon,AU,-38.1833,146.5333,54.0,86,100,1.99,overcast clouds,2021-04-11 22:53:18
285,Yulara,AU,-25.2406,130.9889,57.2,54,7,9.22,clear sky,2021-04-11 22:53:19
286,Norsup,VU,-16.0667,167.3833,82.38,70,94,3.22,overcast clouds,2021-04-11 22:53:19
287,Barsovo,RU,61.1667,73.1667,39.2,100,75,11.18,broken clouds,2021-04-11 22:53:20
288,Meridian,US,43.6121,-116.3915,53.01,15,1,11.5,clear sky,2021-04-11 22:53:20
289,Tura,IN,25.5198,90.2201,73.87,56,71,4.88,broken clouds,2021-04-11 22:53:20
290,Kitui,KE,-1.367,38.0106,63.12,96,100,3.02,moderate rain,2021-04-11 22:53:21
291,Trinidad,BO,-14.8333,-64.9,75.42,93,97,2.71,overcast clouds,2021-04-11 22:53:21
292,Linguere,SN,15.3953,-15.1193,95.0,29,0,11.5,clear sky,2021-04-11 22:53:21
293,Benguela,AO,-12.5763,13.4055,81.43,81,72,3.09,broken clouds,2021-04-11 22:53:22
294,Thiruvananthapuram,IN,8.4833,76.9167,80.6,83,40,2.3,mist,2021-04-11 22:53:22
295,Svencionys,LT,55.15,26.1667,46.69,73,100,9.78,overcast clouds,2021-04-11 22:53:22
296,Ostrovnoy,RU,68.0531,39.5131,31.41,79,66,27.38,broken clouds,2021-04-11 22:51:07
297,Tucurui,BR,-3.7661,-49.6725,75.78,90,89,1.19,overcast clouds,2021-04-11 22:53:23
298,Harper,LR,4.375,-7.7169,80.94,82,67,7.34,broken clouds,2021-04-11 22:53:23
299,Porosozero,RU,62.7191,32.727,28.76,91,100,3.62,overcast clouds,2021-04-11 22:53:24
300,Kawalu,ID,-7.3817,108.2082,71.98,97,82,0.96,broken clouds,2021-04-11 22:53:11
301,Kokopo,PG,-4.352,152.2633,79.16,82,100,4.56,light rain,2021-04-11 22:53:24
302,Remedios,CU,22.4947,-79.5458,91.4,40,19,11.5,few clouds,2021-04-11 22:53:25
303,Komsomolskiy,UZ,40.4272,71.7189,51.8,50,4,4.61,clear sky,2021-04-11 22:53:25
304,Flin Flon,CA,54.7682,-101.865,33.8,64,90,10.36,overcast clouds,2021-04-11 22:53:26
305,Port Macquarie,AU,-31.4333,152.9167,62.01,50,0,1.01,clear sky,2021-04-11 22:53:26
306,Ottawa,CA,45.4112,-75.6981,62.6,27,75,20.71,broken clouds,2021-04-11 22:50:10
307,Antalaha,MG,-14.9003,50.2788,74.03,89,98,6.08,overcast clouds,2021-04-11 22:53:26
308,El Carmen,CO,8.5106,-73.4478,71.26,90,100,2.44,overcast clouds,2021-04-11 22:53:27
309,Lompoc,US,34.6391,-120.4579,62.6,55,86,14.97,overcast clouds,2021-04-11 22:53:27
310,Fethiye,TR,36.6217,29.1164,50.0,46,0,10.36,clear sky,2021-04-11 22:53:28
311,Lisakovsk,KZ,52.5369,62.4936,27.95,95,69,4.59,broken clouds,2021-04-11 22:49:01
312,Sao Filipe,CV,14.8961,-24.4956,75.07,67,0,8.12,clear sky,2021-04-11 22:51:03
313,Hami,CN,42.8,93.45,52.07,36,100,13.98,overcast clouds,2021-04-11 22:53:28
314,Clonakilty,IE,51.6231,-8.8706,39.99,70,40,9.22,scattered clouds,2021-04-11 22:53:29
315,Colares,PT,38.7992,-9.4469,57.0,76,71,9.66,broken clouds,2021-04-11 22:53:29
316,Caraquet,CA,47.7941,-64.9386,46.4,93,100,1.14,overcast clouds,2021-04-11 22:53:29
317,Cidreira,BR,-30.1811,-50.2056,72.7,83,88,17.02,overcast clouds,2021-04-11 22:53:30
318,Ponnani,IN,10.767,75.9252,78.8,89,75,2.3,broken clouds,2021-04-11 22:50:58
319,Tecoanapa,MX,16.5167,-98.75,83.05,58,0,11.01,clear sky,2021-04-11 22:53:30
320,Neuquen,AR,-38.9516,-68.0591,73.4,40,0,4.61,clear sky,2021-04-11 22:53:30
321,Altay,CN,47.8667,88.1167,33.51,32,1,9.13,clear sky,2021-04-11 22:53:31
322,Kidal,ML,18.4411,1.4078,87.3,8,0,5.68,clear sky,2021-04-11 22:53:31
323,Singaparna,ID,-7.3515,108.111,71.24,95,91,0.89,overcast clouds,2021-04-11 22:53:32
324,Barranca,PE,-10.75,-77.7667,69.82,80,99,6.76,overcast clouds,2021-04-11 22:53:32
325,Kavali,IN,14.9167,79.9833,77.86,85,0,5.59,clear sky,2021-04-11 22:49:20
326,Kemin,KG,42.7846,75.6892,49.19,49,6,8.32,clear sky,2021-04-11 22:53:33
327,Toora-Khem,RU,52.4675,96.11,22.57,91,76,1.79,broken clouds,2021-04-11 22:53:33
328,Flinders,AU,-34.5833,150.8552,59.0,50,9,1.01,clear sky,2021-04-11 22:53:33
329,Champerico,GT,14.3,-91.9167,91.4,66,20,9.22,few clouds,2021-04-11 22:53:34
330,Zhigansk,RU,66.7697,123.3711,1.18,93,33,11.43,scattered clouds,2021-04-11 22:53:34
331,Vostok,RU,46.4856,135.8833,46.62,69,100,4.41,overcast clouds,2021-04-11 22:53:34
332,Zimovniki,RU,47.1483,42.4633,50.34,70,100,9.51,overcast clouds,2021-04-11 22:51:05
333,Siderno,IT,38.2779,16.302,59.0,67,75,12.66,broken clouds,2021-04-11 22:53:35
334,Lochmaben,GB,55.1301,-3.4429,30.0,79,50,1.01,scattered clouds,2021-04-11 22:53:35
335,Batemans Bay,AU,-35.7167,150.1833,59.0,53,2,5.99,clear sky,2021-04-11 22:53:36
336,Maxixe,MZ,-23.8597,35.3472,71.28,85,0,5.66,clear sky,2021-04-11 22:53:36
337,Bulawayo,ZW,-20.15,28.5833,59.04,72,0,9.08,clear sky,2021-04-11 22:53:36
338,Ulety,RU,51.3572,112.4849,18.91,44,97,4.03,overcast clouds,2021-04-11 22:53:37
339,Pundaguitan,PH,6.3711,126.1689,80.42,79,91,6.26,overcast clouds,2021-04-11 22:53:37
340,Myshkin,RU,57.7897,38.4545,42.15,93,97,6.02,overcast clouds,2021-04-11 22:53:37
341,Kudahuvadhoo,MV,2.6708,72.8944,82.42,73,23,6.46,few clouds,2021-04-11 22:53:38
342,Christchurch,NZ,-43.5333,172.6333,62.01,94,90,3.44,overcast clouds,2021-04-11 22:53:38
343,Sampit,ID,-2.5333,112.95,74.37,98,97,1.39,overcast clouds,2021-04-11 22:53:39
344,Cabo San Lucas,MX,22.8909,-109.9124,86.0,36,40,14.97,scattered clouds,2021-04-11 22:50:02
345,Tyukalinsk,RU,55.8732,72.1967,29.79,86,86,10.22,overcast clouds,2021-04-11 22:53:39
346,Manakara,MG,-22.1333,48.0167,74.5,85,73,3.78,broken clouds,2021-04-11 22:53:39
347,Kermen,BG,42.5,26.25,39.2,56,1,2.3,clear sky,2021-04-11 22:53:40
348,Fort Nelson,CA,58.8053,-122.7002,28.4,31,20,11.5,few clouds,2021-04-11 22:53:40
349,Roros,NO,62.5747,11.3842,21.2,73,90,6.91,overcast clouds,2021-04-11 22:53:40
350,Calama,CL,-22.4667,-68.9333,69.8,13,0,18.41,clear sky,2021-04-11 22:53:41
351,Bocas Del Toro,PA,9.3333,-82.25,68.0,96,43,2.91,scattered clouds,2021-04-11 22:53:41
352,Kiunga,PG,-6.1219,141.2906,75.76,91,99,1.79,overcast clouds,2021-04-11 22:53:41
353,Altar,MX,30.7,-111.8167,88.0,15,97,8.01,overcast clouds,2021-04-11 22:53:42
354,Asyut,EG,27.181,31.1837,55.4,58,0,9.22,clear sky,2021-04-11 22:53:42
355,Dolinsk,RU,47.35,142.8,42.8,87,75,8.95,broken clouds,2021-04-11 22:53:42
356,Marsh Harbour,BS,26.5412,-77.0636,76.62,78,66,15.19,heavy intensity rain,2021-04-11 22:53:43
357,Newport,GB,51.5877,-2.9984,37.0,70,2,7.11,clear sky,2021-04-11 22:53:43
358,Tselinnoye,RU,53.0833,85.6667,24.93,98,82,1.66,broken clouds,2021-04-11 22:53:44
359,Kargopol,RU,61.5071,38.9456,29.32,92,32,4.38,scattered clouds,2021-04-11 22:53:44
360,Kefamenanu,ID,-9.4467,124.4781,72.0,83,83,2.13,broken clouds,2021-04-11 22:52:16
361,Nouna,BF,12.7333,-3.8667,92.35,12,0,5.21,clear sky,2021-04-11 22:53:08
362,Hualmay,PE,-11.0964,-77.6139,69.82,82,96,7.9,overcast clouds,2021-04-11 22:52:21
363,Boma,GH,7.0805,-2.1697,73.72,94,74,3.18,broken clouds,2021-04-11 22:53:45
364,Clyde River,CA,70.4692,-68.5914,28.4,74,20,3.44,few clouds,2021-04-11 22:53:46
365,Ginda,IN,30.6945,78.4932,52.41,23,1,8.88,clear sky,2021-04-11 22:53:46
366,Fairview,US,40.8126,-73.999,54.0,87,90,14.97,mist,2021-04-11 22:53:46
367,Saint-Leu,RE,-21.15,55.2833,77.0,73,0,4.61,clear sky,2021-04-11 22:53:47
368,Namibe,AO,-15.1961,12.1522,79.45,69,62,3.11,broken clouds,2021-04-11 22:50:37
369,Rio Esteban,HN,15.8333,-86.3,87.8,66,40,2.17,scattered clouds,2021-04-11 22:53:48
370,Banda Aceh,ID,5.5577,95.3222,79.23,80,9,2.86,clear sky,2021-04-11 22:53:48
371,Constantine,DZ,36.365,6.6147,59.0,72,40,1.14,scattered clouds,2021-04-11 22:53:48
372,Caravelas,BR,-17.7125,-39.2481,74.77,83,10,5.03,clear sky,2021-04-11 22:53:49
373,Vila Velha,BR,-20.3297,-40.2925,77.0,78,0,4.61,clear sky,2021-04-11 22:53:49
374,Santa Cruz,BO,-17.8,-63.1667,68.0,88,75,16.11,broken clouds,2021-04-11 22:51:23
375,Balakliya,UA,49.4627,36.8595,51.8,37,90,11.18,light rain,2021-04-11 22:53:50
376,Ketchikan,US,55.3422,-131.6461,42.8,56,90,5.75,overcast clouds,2021-04-11 22:53:50
377,Saldanha,ZA,-33.0117,17.9442,60.8,82,100,5.75,overcast clouds,2021-04-11 22:50:23
378,Dalby,AU,-27.1833,151.2667,55.99,47,0,1.99,clear sky,2021-04-11 22:53:50
379,Popondetta,PG,-8.7537,148.2534,82.51,66,71,0.04,broken clouds,2021-04-11 22:53:51
380,Bay Roberts,CA,47.5999,-53.2648,35.01,93,75,11.5,fog,2021-04-11 22:53:51
381,Okahandja,NA,-21.9833,16.9167,66.0,48,0,1.01,clear sky,2021-04-11 22:53:51
382,Mandalgarh,IN,25.2,75.1,76.78,10,4,3.62,clear sky,2021-04-11 22:53:52
383,Beira,MZ,-19.8436,34.8389,77.0,83,40,8.03,scattered clouds,2021-04-11 22:53:52
384,Bowen,AU,-20.0167,148.2333,75.2,69,24,9.22,few clouds,2021-04-11 22:53:52
385,Richards Bay,ZA,-28.783,32.0377,71.35,95,10,6.55,clear sky,2021-04-11 22:53:53
386,Carutapera,BR,-1.195,-46.02,76.69,88,93,5.19,overcast clouds,2021-04-11 22:53:53
387,Chibuto,MZ,-24.6867,33.5306,66.22,91,0,4.54,clear sky,2021-04-11 22:53:54
388,Jacareacanga,BR,-6.2222,-57.7528,75.56,94,79,1.77,moderate rain,2021-04-11 22:53:54
389,Erzin,TR,36.9559,36.2,48.99,76,41,3.0,scattered clouds,2021-04-11 22:53:54
390,Kieta,PG,-6.2167,155.6333,83.84,67,96,1.61,light rain,2021-04-11 22:53:55
391,Immokalee,US,26.4187,-81.4173,64.4,94,1,12.66,clear sky,2021-04-11 22:53:55
392,Garowe,SO,8.4054,48.4845,70.97,84,33,7.96,scattered clouds,2021-04-11 22:53:55
393,Nongan,CN,44.382,125.1685,55.99,37,0,8.95,clear sky,2021-04-11 22:53:56
394,Langsa,ID,4.4683,97.9683,72.97,95,58,2.57,broken clouds,2021-04-11 22:53:56
395,Villa Constitucion,AR,-33.2278,-60.3297,66.2,63,0,5.75,clear sky,2021-04-11 22:53:56
396,Townsville,AU,-19.25,146.8,78.8,47,20,13.8,few clouds,2021-04-11 22:53:57
397,Mildura,AU,-34.2,142.15,48.99,76,0,6.91,clear sky,2021-04-11 22:53:57
398,Gazanjyk,TM,39.2446,55.5154,68.86,23,97,15.7,overcast clouds,2021-04-11 22:53:57
399,Vyazemskiy,RU,47.5378,134.7525,49.87,66,100,7.85,overcast clouds,2021-04-11 22:53:58
400,Roald,NO,62.5833,6.1333,37.4,81,40,14.97,scattered clouds,2021-04-11 22:53:58
401,Xichang,CN,27.8964,102.2634,51.93,82,3,1.32,clear sky,2021-04-11 22:53:58
402,Zeya,RU,53.75,127.2667,16.7,59,100,3.29,overcast clouds,2021-04-11 22:53:59
403,Tampere,FI,61.4991,23.7871,41.0,48,0,8.05,clear sky,2021-04-11 22:53:59
404,Selaphum,TH,16.0299,103.9383,76.84,75,90,6.96,overcast clouds,2021-04-11 22:53:59
405,Nieves,PH,15.3274,120.9485,73.4,78,75,2.3,broken clouds,2021-04-11 22:54:00
406,Lismore,AU,-28.8135,153.2773,61.0,41,0,8.05,clear sky,2021-04-11 22:54:00
407,Hovd,MN,48.0056,91.6419,28.89,31,19,5.7,few clouds,2021-04-11 22:54:00
408,Lazarev,RU,52.225,141.5131,28.42,80,100,6.08,overcast clouds,2021-04-11 22:54:01
409,Klaksvik,FO,62.2266,-6.589,32.0,74,40,1.14,scattered clouds,2021-04-11 22:54:01
410,Beringovskiy,RU,63.05,179.3167,3.2,93,100,25.64,snow,2021-04-11 22:54:02
411,Pandan,PH,14.0453,124.1694,79.59,84,91,10.54,overcast clouds,2021-04-11 22:54:02
412,Farafangana,MG,-22.8167,47.8333,74.7,83,87,4.05,overcast clouds,2021-04-11 22:54:02
413,Wooster,US,40.8051,-81.9351,54.0,76,90,8.05,overcast clouds,2021-04-11 22:54:03
414,Filadelfia,US,39.9523,-75.1638,68.0,88,75,17.27,broken clouds,2021-04-11 22:50:13
415,Shaygino,RU,57.7675,46.8618,31.12,97,89,0.29,overcast clouds,2021-04-11 22:54:03
416,Raudeberg,NO,61.9875,5.1352,37.99,79,44,15.48,scattered clouds,2021-04-11 22:52:47
417,Jilin,CN,43.0,126.0,54.54,35,100,16.78,overcast clouds,2021-04-11 22:54:04
418,Boiro,ES,42.65,-8.9,48.99,55,1,15.73,clear sky,2021-04-11 22:54:04
419,Basqal,AZ,40.7552,48.391,48.2,93,75,3.44,broken clouds,2021-04-11 22:54:04
420,Tilichiki,RU,60.4667,166.1,11.86,67,50,19.22,scattered clouds,2021-04-11 22:52:46
421,Umm Lajj,SA,25.0213,37.2685,69.21,48,0,13.31,clear sky,2021-04-11 22:54:05
422,Sorland,NO,67.667,12.6934,37.33,62,100,13.49,overcast clouds,2021-04-11 22:54:05
423,Port Lavaca,US,28.615,-96.6261,78.8,53,1,18.41,clear sky,2021-04-11 22:54:06
424,San-Pedro,CI,4.7485,-6.6363,79.74,88,58,6.6,broken clouds,2021-04-11 22:54:06
425,Carinhanha,BR,-14.3047,-43.765,81.07,43,93,1.07,overcast clouds,2021-04-11 22:53:16
426,Puerto Palomas,MX,31.7667,-107.6167,80.6,7,1,14.97,clear sky,2021-04-11 22:54:07
427,Grand Gaube,MU,-20.0064,57.6608,79.0,82,87,3.0,light rain,2021-04-11 22:54:07
428,Magadan,RU,59.5667,150.8,9.66,83,100,17.2,overcast clouds,2021-04-11 22:54:07
429,Comodoro Rivadavia,AR,-45.8667,-67.5,73.4,46,75,10.36,broken clouds,2021-04-11 22:54:08
430,Totma,RU,59.9747,42.7642,27.34,95,10,2.26,clear sky,2021-04-11 22:54:08
431,Barcelona,ES,41.3888,2.159,54.0,94,75,11.5,broken clouds,2021-04-11 22:52:32
432,Shreveport,US,32.5251,-93.7502,82.4,28,1,5.79,clear sky,2021-04-11 22:50:54
433,La Libertad,EC,-2.2333,-80.9,80.6,74,0,8.05,clear sky,2021-04-11 22:54:09
434,Xinyu,CN,27.8043,114.9334,59.47,97,98,2.33,moderate rain,2021-04-11 22:54:09
435,Shubarkuduk,KZ,49.1447,56.4872,42.91,67,0,9.15,clear sky,2021-04-11 22:54:09
436,Nishihara,JP,26.1842,127.7558,71.6,73,40,16.11,scattered clouds,2021-04-11 22:53:34
437,Atambua,ID,-9.1061,124.8925,74.43,80,46,2.28,scattered clouds,2021-04-11 22:54:10
438,Guaranesia,BR,-21.2992,-46.8025,64.2,63,0,3.2,clear sky,2021-04-11 22:54:10
439,Tessalit,ML,20.1986,1.0114,85.86,10,2,6.64,clear sky,2021-04-11 22:52:07
440,Faya,SA,18.3851,42.4509,62.6,44,0,0.87,clear sky,2021-04-11 22:54:11
441,Mayo,US,38.8876,-76.5119,70.0,60,20,8.05,few clouds,2021-04-11 22:54:11
442,Awbari,LY,26.5921,12.7805,77.99,14,33,20.0,scattered clouds,2021-04-11 22:54:11
443,Sabya,SA,17.1495,42.6254,82.4,78,0,8.05,clear sky,2021-04-11 22:54:12
444,Kindu,CD,-2.95,25.95,68.09,98,97,1.3,overcast clouds,2021-04-11 22:54:12
445,Luziania,BR,-16.2525,-47.9503,77.0,57,20,5.75,few clouds,2021-04-11 22:54:12
446,Esperance,AU,-33.8667,121.9,62.6,67,100,21.85,light rain,2021-04-11 22:51:41
447,Pinerolo,IT,44.8833,7.35,46.99,97,100,1.07,light rain,2021-04-11 22:54:13
448,Graham,US,47.0529,-122.2943,55.99,37,1,10.36,clear sky,2021-04-11 22:51:59
449,Pochutla,MX,15.7432,-96.4661,87.01,61,1,11.5,clear sky,2021-04-11 22:54:13
450,Cayenne,GF,4.9333,-52.3333,81.0,94,0,5.46,clear sky,2021-04-11 22:54:14
451,San Mateo Ixtatan,GT,15.8319,-91.4781,86.0,28,20,6.91,few clouds,2021-04-11 22:54:14
452,Yeppoon,AU,-23.1333,150.7333,69.8,32,40,12.66,scattered clouds,2021-04-11 22:51:46
453,Rawson,AR,-43.3002,-65.1023,68.65,44,0,9.95,clear sky,2021-04-11 22:54:15
454,Nador,MA,35.174,-2.9287,64.4,63,0,6.91,clear sky,2021-04-11 22:54:15
455,Chipinge,ZW,-20.1883,32.6236,57.31,85,0,3.53,clear sky,2021-04-11 22:54:15
456,Quelimane,MZ,-17.8786,36.8883,77.0,94,40,3.44,scattered clouds,2021-04-11 22:54:16
457,Chinu,CO,9.1057,-75.3981,82.76,71,98,7.49,overcast clouds,2021-04-11 22:54:16
458,Surt,LY,31.2089,16.5887,63.7,56,59,23.06,broken clouds,2021-04-11 22:54:16
459,Carballo,ES,43.213,-8.691,48.0,69,2,3.0,clear sky,2021-04-11 22:54:17
460,Aklavik,CA,68.2191,-135.0107,10.4,34,15,5.75,few clouds,2021-04-11 22:54:17
461,Ewa Beach,US,21.3156,-158.0072,69.8,73,90,4.61,heavy intensity rain,2021-04-11 22:54:18
462,Tulun,RU,54.5611,100.5792,23.07,90,100,3.38,overcast clouds,2021-04-11 22:54:18
463,El Sauzal,MX,31.9,-116.6833,63.0,77,86,5.99,overcast clouds,2021-04-11 22:54:18
464,Scarborough,GB,54.2797,-0.4044,32.0,79,69,7.76,broken clouds,2021-04-11 22:54:19
465,Shestakovo,RU,56.4915,103.96,23.49,87,100,4.85,overcast clouds,2021-04-11 22:54:19
466,Bilibino,RU,68.0546,166.4372,-4.68,70,20,0.56,few clouds,2021-04-11 22:52:32
467,Bodden Town,KY,19.2833,-81.25,84.2,74,20,11.5,few clouds,2021-04-11 22:52:11
468,Coquimbo,CL,-29.9533,-71.3436,59.0,82,0,12.66,clear sky,2021-04-11 22:53:16
469,Ugoofaaru,MV,5.6667,73.0,82.47,69,26,0.67,scattered clouds,2021-04-11 22:54:20
470,Ossora,RU,59.2353,163.0719,17.22,67,3,8.7,clear sky,2021-04-11 22:54:20
471,Toucheng,TW,24.8592,121.8233,73.0,100,20,4.61,few clouds,2021-04-11 22:54:20
472,Tigil,RU,57.8,158.6667,14.32,83,100,5.82,overcast clouds,2021-04-11 22:54:21
473,Owando,CG,-0.4819,15.8999,70.47,98,90,1.77,overcast clouds,2021-04-11 22:54:21
474,Chumikan,RU,54.7183,135.315,20.19,64,2,13.6,clear sky,2021-04-11 22:54:21
475,Pedernales,DO,18.0384,-71.744,78.71,69,73,10.8,broken clouds,2021-04-11 22:54:22
476,Borogontsy,RU,62.6683,131.1683,13.82,91,100,3.49,overcast clouds,2021-04-11 22:53:34
477,Dakar,SN,14.6937,-17.4441,71.6,68,0,19.57,clear sky,2021-04-11 22:51:09
