City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
478,Havre-Saint-Pierre,CA,50.2334,-63.5986,55.4,58,90,18.41,overcast clouds,2021-04-11 22:54:23
479,Turayf,SA,31.6725,38.6637,48.2,71,0,6.91,clear sky,2021-04-11 22:54:23
480,Katangli,RU,51.7102,143.2326,30.88,77,100,6.8,overcast clouds,2021-04-11 22:54:23
481,Lata,PT,40.1629,-8.3327,55.0,89,34,1.99,scattered clouds,2021-04-11 22:54:24
482,Yantzaza,EC,-3.8278,-78.7594,69.64,98,100,1.01,light rain,2021-04-11 22:54:24
483,Alexandria,EG,31.2156,29.9553,59.0,55,20,9.22,few clouds,2021-04-11 22:50:52
484,Vierzon,FR,47.2101,2.0625,37.4,100,55,5.64,mist,2021-04-11 22:54:25
485,Walvis Bay,NA,-22.9575,14.5053,84.99,28,5,1.01,clear sky,2021-04-11 22:54:25
486,Alugan,PH,12.2188,125.4808,78.91,85,93,7.9,overcast clouds,2021-04-11 22:54:25
487,Puerto Escondido,MX,15.85,-97.0667,84.7,59,0,10.96,clear sky,2021-04-11 22:54:26
488,Kudat,MY,6.8837,116.8477,75.2,100,20,3.91,few clouds,2021-04-11 22:54:26
489,Labuhan,ID,-6.8844,112.2051,77.61,86,63,4.9,broken clouds,2021-04-11 22:50:36
490,Lasem,ID,-6.6922,111.4527,77.29,88,38,4.21,scattered clouds,2021-04-11 22:54:27
491,Sakaiminato,JP,35.55,133.2333,51.8,66,75,4.61,broken clouds,2021-04-11 22:54:27
492,Houma,US,29.5958,-90.7195,80.6,29,1,9.22,clear sky,2021-04-11 22:54:27
493,Morondava,MG,-20.2833,44.2833,77.77,66,92,5.73,overcast clouds,2021-04-11 22:54:28
494,Cafarnaum,BR,-11.6936,-41.4683,72.23,68,100,9.64,overcast clouds,2021-04-11 22:53:09
495,Smolenka,RU,52.1352,113.4974,15.8,48,12,2.24,few clouds,2021-04-11 22:54:28
496,Requena,ES,39.4883,-1.1004,57.0,88,69,1.99,broken clouds,2021-04-11 22:54:29
497,Talcahuano,CL,-36.7167,-73.1167,66.2,68,0,16.11,clear sky,2021-04-11 22:54:29
498,Kununurra,AU,-15.7667,128.7333,80.6,69,40,5.75,scattered clouds,2021-04-11 22:49:54
499,Dutlwe,BW,-23.9833,23.9,70.09,40,0,6.58,clear sky,2021-04-11 22:54:30
500,Hobyo,SO,5.3505,48.5268,81.86,62,40,12.39,scattered clouds,2021-04-11 22:54:30
501,Zunyi,CN,27.6867,106.9072,52.54,96,100,1.45,overcast clouds,2021-04-11 22:54:30
502,Barahona,DO,18.2085,-71.1008,80.6,61,40,18.41,scattered clouds,2021-04-11 22:50:04
503,Ouadda,CF,8.0777,22.4007,70.86,18,84,1.74,broken clouds,2021-04-11 22:54:31
504,Kapitan Ramon,PH,10.7749,123.1256,77.56,82,77,6.87,broken clouds,2021-04-11 22:54:31
505,Salalah,OM,17.0151,54.0924,80.6,74,20,2.3,few clouds,2021-04-11 22:54:33
506,Sabha,LY,27.0377,14.4283,73.96,15,69,24.58,broken clouds,2021-04-11 22:54:33
507,Wanning,CN,18.8003,110.3967,73.51,86,74,3.94,broken clouds,2021-04-11 22:54:33
508,Luanda,AO,-8.8368,13.2343,80.6,89,75,2.3,light rain,2021-04-11 22:54:11
509,Gyorszemere,HU,47.5526,17.5636,55.4,70,0,8.05,clear sky,2021-04-11 22:54:34
510,Jizan,SA,17.3333,42.6667,82.4,78,0,8.05,clear sky,2021-04-11 22:51:01
511,Quetta,PK,30.199,67.0097,61.84,19,22,3.11,few clouds,2021-04-11 22:54:34
512,Santo Domingo,DO,18.5001,-69.9886,80.6,74,40,6.91,scattered clouds,2021-04-11 22:50:48
513,Macau,MO,22.2006,113.5461,73.4,83,40,5.75,scattered clouds,2021-04-11 22:54:35
514,Pandegelang,ID,-6.31,106.1058,78.01,83,20,2.3,few clouds,2021-04-11 22:54:35
515,Takoradi,GH,4.8845,-1.7554,80.82,86,99,5.53,overcast clouds,2021-04-11 22:54:35
516,Udomlya,RU,57.8794,34.9925,42.85,92,97,5.14,overcast clouds,2021-04-11 22:54:36
517,Pokhara,NP,28.2333,83.9833,66.27,10,0,8.41,clear sky,2021-04-11 22:54:36
518,Itoman,JP,26.1247,127.6694,71.6,73,20,10.36,few clouds,2021-04-11 22:54:36
519,Kristinehamn,SE,59.3098,14.1081,33.8,100,75,10.36,light snow,2021-04-11 22:54:37
520,Luntal,PH,14.0292,120.7174,80.01,78,40,4.61,scattered clouds,2021-04-11 22:54:37
521,Estelle,US,29.8458,-90.1067,79.0,41,1,5.75,clear sky,2021-04-11 22:54:38
522,Rivadavia,AR,-33.1905,-68.4608,69.8,35,0,6.91,clear sky,2021-04-11 22:54:38
523,Bonoua,CI,5.2741,-3.595,84.2,84,20,5.75,few clouds,2021-04-11 22:53:07
524,Suntar,RU,62.1444,117.6319,7.34,92,78,4.74,broken clouds,2021-04-11 22:54:38
525,Miramar,US,25.9873,-80.2323,66.2,94,90,18.41,light rain,2021-04-11 22:52:06
526,Olafsvik,IS,64.8945,-23.7142,35.58,75,97,20.49,overcast clouds,2021-04-11 22:54:39
527,Kiruna,SE,67.8557,20.2251,23.0,80,82,11.5,broken clouds,2021-04-11 22:54:39
528,Nacala,MZ,-14.5428,40.6728,74.93,88,100,6.85,overcast clouds,2021-04-11 22:54:40
529,Izhma,RU,65.0083,53.9113,34.2,71,72,12.17,broken clouds,2021-04-11 22:54:40
530,Porto Novo,BJ,6.4965,2.6036,86.0,66,20,8.05,few clouds,2021-04-11 22:54:17
531,Povenets,RU,62.8487,34.8262,29.68,92,72,4.59,broken clouds,2021-04-11 22:54:40
532,Hofn,IS,64.2539,-15.2082,38.32,90,100,14.61,light rain,2021-04-11 22:52:00
533,Lloro,CO,5.4961,-76.5495,77.74,92,100,2.13,overcast clouds,2021-04-11 22:54:41
534,Puerto Baquerizo Moreno,EC,-0.9,-89.6,80.6,83,75,3.44,broken clouds,2021-04-11 22:54:41
535,Misratah,LY,32.3754,15.0925,63.55,64,58,23.91,broken clouds,2021-04-11 22:52:47
536,Koroni,GR,36.8,21.95,54.0,87,6,3.44,clear sky,2021-04-11 22:54:42
537,Taoudenni,ML,22.6783,-3.9836,86.45,13,0,8.12,clear sky,2021-04-11 22:54:42
538,Kangaba,ML,11.9333,-8.4167,90.93,12,23,5.12,few clouds,2021-04-11 22:54:43
539,Leonidovo,RU,49.2833,142.8667,44.46,77,99,4.43,overcast clouds,2021-04-11 22:54:43
540,Hasaki,JP,35.7333,140.8333,57.2,62,20,6.91,few clouds,2021-04-11 22:54:43
541,Nago,JP,26.5881,127.9761,69.8,73,1,9.22,clear sky,2021-04-11 22:54:44
542,Ambilobe,MG,-13.2,49.05,72.86,92,96,2.91,overcast clouds,2021-04-11 22:50:54
543,Ngaoundere,CM,7.3167,13.5833,71.29,68,99,8.19,overcast clouds,2021-04-11 22:54:44
544,Dongzhen,CN,22.3797,110.9389,70.2,88,52,2.01,broken clouds,2021-04-11 22:54:44
545,Roma,US,43.2128,-75.4557,66.2,45,90,10.36,overcast clouds,2021-04-11 22:54:45
546,Teluk Nibung,ID,3.001,99.8164,74.82,93,97,4.27,heavy intensity rain,2021-04-11 22:54:45
547,Valley City,US,46.9233,-98.0032,55.4,44,40,8.05,scattered clouds,2021-04-11 22:50:04
548,Aksarka,RU,66.5606,67.7975,30.04,83,65,16.06,broken clouds,2021-04-11 22:54:46
549,Hirado,JP,33.3597,129.5531,61.0,77,75,3.44,broken clouds,2021-04-11 22:54:46
550,Charters Towers,AU,-20.1,146.2667,73.74,41,1,15.52,clear sky,2021-04-11 22:54:46
551,Westport,US,41.1415,-73.3579,48.99,93,90,18.41,moderate rain,2021-04-11 22:54:09
552,Agua Verde,MX,22.9,-106.05,79.0,65,75,8.05,broken clouds,2021-04-11 22:54:47
553,Teguise,ES,29.0605,-13.564,68.0,77,20,11.5,few clouds,2021-04-11 22:54:47
554,Harlingen,US,26.1906,-97.6961,86.0,58,20,14.97,few clouds,2021-04-11 22:54:29
555,Wagar,SD,16.1525,36.2032,74.44,36,2,11.65,clear sky,2021-04-11 22:54:48
556,Yerofey Pavlovich,RU,53.9667,121.9667,16.25,60,91,4.12,overcast clouds,2021-04-11 22:54:48
557,Powell,US,40.1578,-83.0752,52.0,87,90,12.66,light rain,2021-04-11 22:54:48
558,Leh,IN,34.1667,77.5833,28.85,91,100,2.21,light snow,2021-04-11 22:54:49
559,Somers Point,US,39.3176,-74.5946,61.0,100,90,8.05,mist,2021-04-11 22:54:49
560,Vilyuysk,RU,63.7553,121.6247,2.53,90,72,5.39,broken clouds,2021-04-11 22:54:49
561,Buraydah,SA,26.326,43.975,68.0,37,0,12.66,clear sky,2021-04-11 22:54:50
562,Rozkishne,UA,48.5074,39.3004,46.76,95,100,5.77,overcast clouds,2021-04-11 22:54:50
563,Tarko-Sale,RU,64.9225,77.785,33.44,90,100,20.13,overcast clouds,2021-04-11 22:54:50
564,Rudbar,AF,30.15,62.6,76.17,14,70,7.65,broken clouds,2021-04-11 22:54:51
565,Bambanglipuro,ID,-7.95,110.2833,76.26,91,71,3.09,light rain,2021-04-11 22:54:51
566,Makambako,TZ,-8.8453,34.823,59.32,89,84,10.54,broken clouds,2021-04-11 22:54:51
567,Dolores,AR,-36.3132,-57.6792,57.67,81,1,5.23,clear sky,2021-04-11 22:53:16
568,Kizukuri,JP,40.8061,140.3861,51.01,70,0,4.61,clear sky,2021-04-11 22:54:52
569,Srandakan,ID,-7.9386,110.2506,76.42,90,71,3.27,light rain,2021-04-11 22:54:52
570,North Bend,US,43.4065,-124.2243,55.0,62,1,26.46,clear sky,2021-04-11 22:54:53
571,Nanortalik,GL,60.1432,-45.2371,35.44,66,0,4.27,clear sky,2021-04-11 22:50:47
572,Taltal,CL,-25.4,-70.4833,64.8,79,52,4.85,broken clouds,2021-04-11 22:54:53
573,Ust-Nera,RU,64.5667,143.2,-5.6,95,98,6.8,overcast clouds,2021-04-11 22:54:54
574,San Patricio,US,28.017,-97.5169,86.0,54,1,16.11,clear sky,2021-04-11 22:54:54
575,Teguldet,RU,57.3064,88.1667,35.42,98,100,5.86,light rain,2021-04-11 22:54:54
576,Bubaque,GW,11.2833,-15.8333,77.0,73,6,14.07,clear sky,2021-04-11 22:54:55
577,Grindavik,IS,63.8424,-22.4338,37.4,87,75,16.11,broken clouds,2021-04-11 22:54:55
578,Vanimo,PG,-2.6741,141.3028,79.41,86,100,3.15,moderate rain,2021-04-11 22:54:55
579,Santa Fe,AR,-31.6333,-60.7,64.99,74,83,1.99,broken clouds,2021-04-11 22:51:47
580,Vanavara,RU,60.34,102.2797,21.58,99,98,1.45,overcast clouds,2021-04-11 22:54:56
581,Port Hueneme,US,34.1478,-119.1951,71.01,72,1,11.5,clear sky,2021-04-11 22:54:56
582,Puttur,IN,12.7667,75.2167,73.4,88,40,1.07,scattered clouds,2021-04-11 22:54:57
583,Tateyama,JP,34.9833,139.8667,57.99,62,28,10.31,scattered clouds,2021-04-11 22:54:57
584,Dryden,CA,49.7833,-92.7503,37.4,93,90,11.5,overcast clouds,2021-04-11 22:51:48
585,Two Hills,CA,53.7169,-111.7518,33.8,75,100,6.91,overcast clouds,2021-04-11 22:54:58
586,Linden,GY,6.0,-58.3,78.8,89,40,2.3,scattered clouds,2021-04-11 22:54:58
587,Salihorsk,BY,52.7876,27.5415,43.99,70,42,8.46,scattered clouds,2021-04-11 22:54:58
588,Ambatondrazaka,MG,-17.8333,48.4167,64.36,95,85,4.9,overcast clouds,2021-04-11 22:54:59
589,Zhaozhou,CN,45.6833,125.3167,54.18,43,75,23.76,broken clouds,2021-04-11 22:54:59
590,Labelle,US,26.7617,-81.4384,64.4,94,1,12.66,clear sky,2021-04-11 22:55:00
591,Tautira,PF,-17.7333,-149.15,84.2,70,75,14.97,broken clouds,2021-04-11 22:55:00
592,Ixtapa,MX,20.7,-105.2,81.0,69,1,12.66,clear sky,2021-04-11 22:55:00
593,Glens Falls,US,43.3095,-73.644,64.4,48,1,6.91,clear sky,2021-04-11 22:50:10
594,Los Llanos De Aridane,ES,28.6585,-17.9182,68.0,77,0,4.61,clear sky,2021-04-11 22:55:01
595,Hervey Bay,AU,-25.2986,152.8535,66.99,46,0,4.0,clear sky,2021-04-11 22:53:37
596,Ponca City,US,36.707,-97.0856,82.4,21,1,6.91,clear sky,2021-04-11 22:55:01
597,Purranque,CL,-40.9167,-73.1667,62.6,88,75,2.37,broken clouds,2021-04-11 22:55:02
598,Mizdah,LY,31.4451,12.9801,63.34,32,100,15.9,overcast clouds,2021-04-11 22:52:17
599,Tandalti,SD,13.0167,31.8667,80.37,10,0,21.3,clear sky,2021-04-11 22:55:02
600,San Quintin,MX,30.4833,-115.95,62.67,70,79,9.51,broken clouds,2021-04-11 22:55:03
601,Le Port,RE,-20.9373,55.2919,77.0,73,75,6.91,broken clouds,2021-04-11 22:55:03
602,Peleduy,RU,59.6289,112.7406,4.17,95,79,3.0,broken clouds,2021-04-11 22:55:03
603,Itaunja,IN,27.0833,80.9167,78.8,34,40,4.61,haze,2021-04-11 22:55:04
604,Santa Rosa De Viterbo,BR,-21.4728,-47.3631,80.6,34,0,3.11,clear sky,2021-04-11 22:55:04
605,Goderich,CA,43.7501,-81.7165,60.8,59,74,4.61,broken clouds,2021-04-11 22:55:04
606,Mutoko,ZW,-17.397,32.2268,58.26,82,0,3.58,clear sky,2021-04-11 22:55:05
607,Sonoita,MX,31.85,-112.8333,91.0,10,88,3.0,overcast clouds,2021-04-11 22:55:05
608,Arenapolis,BR,-14.4503,-56.8461,77.09,79,77,3.11,broken clouds,2021-04-11 22:52:13
609,Khelyulya,RU,61.7333,30.6833,33.85,84,100,3.53,overcast clouds,2021-04-11 22:55:06
610,Kerman,IR,30.2832,57.0788,57.2,30,40,8.57,scattered clouds,2021-04-11 22:55:06
611,Wewak,PG,-3.5534,143.6268,77.7,86,100,4.32,light rain,2021-04-11 22:55:06
612,Weligama,LK,5.9667,80.4167,76.41,86,89,2.33,overcast clouds,2021-04-11 22:55:07
613,Kichera,RU,55.9375,110.0997,11.48,75,30,2.42,scattered clouds,2021-04-11 22:55:07
614,Kutum,SD,14.2,24.6667,69.26,15,28,14.61,scattered clouds,2021-04-11 22:53:07
615,Sao Felix Do Xingu,BR,-6.6447,-51.995,74.7,88,100,1.81,overcast clouds,2021-04-11 22:55:07
616,Muriwai Beach,NZ,-36.8167,174.45,70.0,89,16,3.96,few clouds,2021-04-11 22:55:08
617,Goure,NE,13.9835,10.2704,87.01,8,84,1.01,broken clouds,2021-04-11 22:55:08
618,Belle Glade,US,26.6845,-80.6676,66.2,100,40,10.36,moderate rain,2021-04-11 22:55:09
619,Muros,ES,42.7762,-9.0603,48.99,55,1,18.59,clear sky,2021-04-11 22:55:09
620,Hirara,JP,24.8,125.2833,71.6,83,75,8.05,broken clouds,2021-04-11 22:55:09
621,Ramgarh,IN,23.6333,85.5167,73.4,60,60,4.18,haze,2021-04-11 22:55:10
622,Berekum,GH,7.4534,-2.584,73.11,88,86,5.03,overcast clouds,2021-04-11 22:55:10
623,Santa Rosa,PH,14.3122,121.1114,80.01,78,40,4.61,scattered clouds,2021-04-11 22:55:11
624,Onega,RU,63.9061,38.1404,34.29,76,6,12.86,clear sky,2021-04-11 22:55:11
625,Bada,RU,51.392,109.8717,17.64,62,1,3.38,clear sky,2021-04-11 22:55:11
626,Zbarazh,UA,49.6636,25.7762,41.97,59,59,9.31,broken clouds,2021-04-11 22:55:12
627,Gizo,SB,-8.103,156.8419,82.0,74,99,4.03,light rain,2021-04-11 22:55:12
628,Takanabe,JP,32.1333,131.5,62.6,94,75,19.57,mist,2021-04-11 22:55:13
629,Lisala,CD,2.15,21.5167,68.9,94,100,2.35,overcast clouds,2021-04-11 22:55:13
630,Kampong Cham,KH,11.9934,105.4635,77.25,86,100,3.22,overcast clouds,2021-04-11 22:50:21
631,Huarmey,PE,-10.0681,-78.1522,71.26,80,98,8.32,overcast clouds,2021-04-11 22:55:13
632,Nipawin,CA,53.3668,-104.0009,30.2,93,90,23.02,light snow,2021-04-11 22:55:14
633,Bud,US,39.447,-86.1758,48.99,96,100,13.49,overcast clouds,2021-04-11 22:55:14
634,Tam Ky,VN,15.5667,108.4833,71.6,94,20,3.44,few clouds,2021-04-11 22:55:14
635,Jiuquan,CN,39.7432,98.5174,39.83,53,1,5.55,clear sky,2021-04-11 22:55:15
636,Alghero,IT,40.5589,8.3181,59.0,94,40,3.44,scattered clouds,2021-04-11 22:55:15
637,Salinas,US,36.6777,-121.6555,62.6,55,1,16.11,clear sky,2021-04-11 22:50:20
638,Alekseyevsk,RU,57.8406,108.3492,15.51,90,98,3.96,overcast clouds,2021-04-11 22:55:16
639,Porto Empedocle,IT,37.2934,13.5264,53.01,89,66,10.4,broken clouds,2021-04-11 22:55:16
640,Henties Bay,NA,-22.116,14.2845,84.99,28,1,1.01,clear sky,2021-04-11 22:55:16
641,Nagram,IN,26.6167,81.1333,78.8,34,40,4.61,haze,2021-04-11 22:55:16
642,Oranjestad,AW,12.524,-70.027,82.4,74,75,20.71,broken clouds,2021-04-11 22:55:17
643,Ampanihy,MG,-24.7,44.75,69.89,94,25,7.87,scattered clouds,2021-04-11 22:54:27
644,The Valley,AI,18.217,-63.0578,78.8,61,20,8.05,few clouds,2021-04-11 22:53:57
645,Tanete,ID,-3.9443,119.7848,76.06,92,53,0.94,broken clouds,2021-04-11 22:55:17
646,Vila,PT,42.0304,-8.1588,44.01,81,2,7.0,clear sky,2021-04-11 22:55:18
647,Pangnirtung,CA,66.1451,-65.7125,36.72,90,100,3.13,light rain,2021-04-11 22:55:18
648,Rodrigues Alves,BR,-7.738,-72.6509,87.8,70,40,2.3,scattered clouds,2021-04-11 22:55:18
649,Ponta Delgada,PT,37.7333,-25.6667,62.6,94,75,8.05,broken clouds,2021-04-11 22:52:31
650,Oxford,GB,51.7522,-1.256,32.0,100,20,1.14,few clouds,2021-04-11 22:55:19
651,Kediri,ID,-7.8167,112.0167,74.1,87,66,2.77,broken clouds,2021-04-11 22:55:19
652,Strezhevoy,RU,60.7333,77.5889,39.2,87,90,11.18,light rain,2021-04-11 22:55:20
653,Biltine,TD,14.5333,20.9167,82.17,10,0,18.34,clear sky,2021-04-11 22:55:20
654,Manaure,CO,11.7751,-72.4445,84.31,63,98,17.11,overcast clouds,2021-04-11 22:55:20
655,Luganville,VU,-15.5333,167.1667,82.81,70,90,2.48,overcast clouds,2021-04-11 22:55:21
656,Male,MV,4.1748,73.5089,84.2,79,20,2.3,few clouds,2021-04-11 22:55:21
657,Omsukchan,RU,62.5333,155.8,-6.75,93,100,7.11,overcast clouds,2021-04-11 22:55:21
658,Jingcheng,CN,32.0142,120.2625,60.01,99,100,5.19,overcast clouds,2021-04-11 22:55:22
659,Gawler,AU,-34.6,138.7333,54.0,70,100,10.51,overcast clouds,2021-04-11 22:55:22
660,Litovko,RU,49.2361,135.1742,37.99,70,99,3.83,light rain,2021-04-11 22:55:22
661,Opuwo,NA,-18.0607,13.84,69.51,35,1,9.01,clear sky,2021-04-11 22:55:23
662,Xacmaz,AZ,41.4635,48.806,51.08,72,98,1.9,overcast clouds,2021-04-11 22:55:23
663,Dargaville,NZ,-35.9333,173.8833,75.6,61,7,1.88,clear sky,2021-04-11 22:55:23
664,Cockburn Town,TC,21.4612,-71.1419,78.8,61,40,11.5,scattered clouds,2021-04-11 22:55:24
665,Ngunguru,NZ,-35.6167,174.5,69.01,96,81,4.52,broken clouds,2021-04-11 22:55:24
666,Malibu,US,34.005,-118.8101,64.99,74,77,1.99,broken clouds,2021-04-11 22:55:24
667,Urzhum,RU,57.1141,49.9996,30.33,98,100,1.77,overcast clouds,2021-04-11 22:55:25
668,Hay River,CA,60.8156,-115.7999,10.4,72,100,10.36,overcast clouds,2021-04-11 22:55:25
669,Melipilla,CL,-33.7,-71.2167,78.8,67,0,6.91,clear sky,2021-04-11 22:55:25
670,Tanout,NE,14.9709,8.8879,82.31,7,11,11.36,few clouds,2021-04-11 22:55:27
671,Orapa,BW,-21.2833,25.3667,65.8,43,0,9.1,clear sky,2021-04-11 22:55:27
672,Makakilo City,US,21.3469,-158.0858,69.8,73,90,4.61,heavy intensity rain,2021-04-11 22:55:27
673,Nova Olimpia,BR,-14.7972,-57.2881,73.99,92,92,2.53,overcast clouds,2021-04-11 22:55:28
674,Muskegon,US,43.3,-86.1334,53.6,58,90,8.05,overcast clouds,2021-04-11 22:55:28
675,Sapa,PH,5.1544,120.3241,81.41,80,94,5.66,overcast clouds,2021-04-11 22:55:28
676,Natal,BR,-5.795,-35.2094,80.6,83,75,9.22,broken clouds,2021-04-11 22:55:05
677,Ambunti,PG,-4.2365,142.8448,76.71,91,100,1.19,moderate rain,2021-04-11 22:55:29
678,Polunochnoye,RU,60.8697,60.4153,30.36,95,57,4.47,broken clouds,2021-04-11 22:55:29
679,Hanyang,CN,32.1371,105.5126,48.81,94,87,1.95,overcast clouds,2021-04-11 22:55:30
680,Port Blair,IN,11.6667,92.75,81.63,75,90,4.59,overcast clouds,2021-04-11 22:55:30
681,Langham,CA,52.3668,-106.9679,35.6,69,90,23.02,light snow,2021-04-11 22:55:31
682,Maracacume,BR,-2.0428,-45.9592,75.04,95,98,3.02,overcast clouds,2021-04-11 22:55:31
683,Pangoa,PE,-12.1167,-73.0,70.59,94,33,2.8,scattered clouds,2021-04-11 22:55:31
684,Olga,RU,43.7444,135.2892,47.75,70,57,9.69,broken clouds,2021-04-11 22:55:32
685,Honningsvag,NO,70.9821,25.9704,35.02,66,84,31.03,light snow,2021-04-11 22:55:32
686,Doha,QA,25.2867,51.5333,79.0,78,0,6.91,clear sky,2021-04-11 22:55:33
687,Omboue,GA,-1.5746,9.2618,76.66,88,100,3.2,overcast clouds,2021-04-11 22:55:33
688,Redmond,US,47.674,-122.1215,54.0,39,10,9.78,clear sky,2021-04-11 22:53:25
689,Dunedin,NZ,-45.8742,170.5036,62.01,73,61,4.0,broken clouds,2021-04-11 22:55:33
690,San Cristobal,VE,7.7669,-72.225,87.8,58,40,9.22,scattered clouds,2021-04-11 22:52:03
691,Yumen,CN,40.2833,97.2,38.86,53,37,13.82,scattered clouds,2021-04-11 22:55:34
692,Aripuana,BR,-9.1667,-60.6333,74.12,96,81,1.01,very heavy rain,2021-04-11 22:53:29
693,Stratford-Upon-Avon,GB,52.1917,-1.7073,33.01,84,52,6.31,broken clouds,2021-04-11 22:55:34
694,Yenotayevka,RU,47.2456,47.0281,57.88,42,39,16.93,scattered clouds,2021-04-11 22:55:35
695,Kettering,US,39.6895,-84.1688,52.0,76,90,10.36,overcast clouds,2021-04-11 22:55:35
696,Gilgit,PK,35.9221,74.3087,51.33,85,95,0.18,overcast clouds,2021-04-11 22:55:35
697,Batsfjord,NO,70.6345,29.7185,33.8,75,75,28.77,broken clouds,2021-04-11 22:55:36
698,Junin,AR,-34.5838,-60.9433,60.01,31,1,4.81,clear sky,2021-04-11 22:55:36
699,La Asuncion,VE,11.0333,-63.8628,86.0,62,69,17.27,broken clouds,2021-04-11 22:55:36
700,Guapi,CO,2.5708,-77.8854,77.65,88,100,3.85,overcast clouds,2021-04-11 22:55:37
701,Koungheul,SN,13.9833,-14.8,89.31,18,5,13.69,clear sky,2021-04-11 22:55:37
702,Along,IN,28.1667,94.7667,62.37,86,81,3.74,broken clouds,2021-04-11 22:55:38
703,Golspie,GB,57.9727,-3.978,30.99,82,6,4.0,clear sky,2021-04-11 22:55:39
704,Sibolga,ID,1.7427,98.7792,76.08,88,100,1.86,overcast clouds,2021-04-11 22:55:39
705,Warwick,US,41.7001,-71.4162,46.99,85,100,5.01,overcast clouds,2021-04-11 22:53:21
706,Hereford,GB,52.0568,-2.7148,33.01,83,11,3.69,few clouds,2021-04-11 22:55:40
707,Tual,ID,-5.6667,132.75,82.56,74,27,8.97,scattered clouds,2021-04-11 22:55:40
708,Camrose,CA,53.0168,-112.8353,32.0,71,98,5.01,overcast clouds,2021-04-11 22:55:41
709,Canaries,ES,28.0,-15.5,68.0,77,20,19.57,few clouds,2021-04-11 22:55:41
710,Changzhou,CN,31.7833,119.9667,60.01,99,100,6.06,overcast clouds,2021-04-11 22:55:41
711,Marsabit,KE,2.3284,37.9899,68.27,69,53,10.29,broken clouds,2021-04-11 22:55:42
712,Vardo,NO,70.3705,31.1107,33.8,75,75,28.77,broken clouds,2021-04-11 22:55:42
713,Narragansett,US,41.4501,-71.4495,48.2,81,90,9.22,light rain,2021-04-11 22:55:42
714,Ulladulla,AU,-35.35,150.4667,54.0,47,0,12.66,clear sky,2021-04-11 22:55:43
715,Manokwari,ID,-0.8667,134.0833,80.01,75,96,2.59,overcast clouds,2021-04-11 22:55:43
716,Geeste,DE,52.6,7.2667,34.0,93,86,2.3,overcast clouds,2021-04-11 22:55:43
717,Augusto Correa,BR,-1.0217,-46.635,74.89,92,92,3.09,overcast clouds,2021-04-11 22:55:44
